mmsi,ship_name,flag,window,episode_start,episode_end,duration_h,n_bins,continuity,centroid_lat,centroid_lon,radius_km,dwell_tier,location_class,nearest_facility,nearest_facility_km,resident_fixture,domestic_flag,dwell_score,trigger_category,escalate
422082500,DARYA MAHER,IRN,hormuz_crisis_mar2026,2026-03-22 20:00:00+00:00,2026-03-23 03:00:00+00:00,7.0,8,1.0,26.97,55.765,0.496,ordinary,open_water,"Qeshm Island port, Iran",50.25,False,False,2,,False
422999983,XARON,IRN,hormuz_crisis_mar2026,2026-03-19 02:00:00+00:00,2026-03-19 09:00:00+00:00,7.0,8,1.0,25.85,57.0,0.0,ordinary,open_water,"Khasab port, Oman",84.66,False,False,2,,False
470021000,DURRAH,ARE,hormuz_crisis_mar2026,2026-03-21 00:00:00+00:00,2026-03-21 07:00:00+00:00,7.0,7,0.875,25.95714,56.05286,1.922,ordinary,open_water,"Khasab port, Oman",33.69,False,False,2,,False
477204900,TRIMMU 3,HKG,hormuz_crisis_mar2026,2026-03-19 00:00:00+00:00,2026-03-19 07:00:00+00:00,7.0,7,0.875,25.86286,56.93571,4.975,ordinary,open_water,"Khasab port, Oman",78.32,False,False,2,,False
511101781,LONGEVITY 7,PLW,hormuz_crisis_mar2026,2026-03-19 02:00:00+00:00,2026-03-19 09:00:00+00:00,7.0,8,1.0,25.79625,56.89,0.695,ordinary,open_water,"Khor Fakkan port, UAE",73.83,False,False,2,,False
636025162,OCEAN CENTURY,LBR,hormuz_crisis_mar2026,2026-03-19 00:00:00+00:00,2026-03-19 07:00:00+00:00,7.0,8,1.0,25.955,56.05625,2.328,ordinary,open_water,"Khasab port, Oman",33.69,False,False,2,,False
307131000,SIMBA V,ABW,hormuz_crisis_mar2026,2026-03-19 03:00:00+00:00,2026-03-19 09:00:00+00:00,6.0,7,1.0,25.62571,56.93286,3.879,ordinary,open_water,"Khor Fakkan port, UAE",66.08,False,False,2,,False
352004266,NOVA 1,PAN,hormuz_crisis_mar2026,2026-03-19 03:00:00+00:00,2026-03-19 09:00:00+00:00,6.0,7,1.0,25.64,56.97,0.0,ordinary,open_water,"Khor Fakkan port, UAE",70.11,False,False,2,,False
352753000,FRANBO PROGRESS,PAN,hormuz_crisis_mar2026,2026-03-19 02:00:00+00:00,2026-03-19 08:00:00+00:00,6.0,7,1.0,26.14571,55.90571,0.854,ordinary,open_water,"Khasab port, Oman",34.89,False,False,2,,False
356762000,SIMRAN,PAN,hormuz_crisis_mar2026,2026-03-21 17:00:00+00:00,2026-03-21 23:00:00+00:00,6.0,5,0.714,25.76,56.93,0.0,ordinary,open_water,"Khor Fakkan port, UAE",74.19,False,False,2,,False
356773000,EPIK,PAN,hormuz_crisis_mar2026,2026-03-23 17:00:00+00:00,2026-03-23 23:00:00+00:00,6.0,7,1.0,25.61,57.01,0.0,ordinary,open_water,"Khor Fakkan port, UAE",72.22,False,False,2,,False
374228000,KHALEJIA ANA 3,PAN,hormuz_crisis_mar2026,2026-03-19 12:00:00+00:00,2026-03-19 18:00:00+00:00,6.0,7,1.0,25.94,55.82857,0.857,ordinary,open_water,"Khasab port, Oman",51.23,False,False,2,,False
419001387,JAG VASANT,IND,hormuz_crisis_mar2026,2026-03-21 16:00:00+00:00,2026-03-21 22:00:00+00:00,6.0,7,1.0,25.99,55.53429,2.643,ordinary,open_water,"Khasab port, Oman",75.25,False,False,2,,False
419001655,PINE GAS,IND,hormuz_crisis_mar2026,2026-03-21 20:00:00+00:00,2026-03-22 02:00:00+00:00,6.0,6,0.857,25.96333,55.63167,4.964,ordinary,open_water,"Khasab port, Oman",67.22,False,False,2,,False
419795000,DESH SURAKSHA,IND,hormuz_crisis_mar2026,2026-03-21 16:00:00+00:00,2026-03-21 22:00:00+00:00,6.0,7,1.0,26.05,55.89,0.0,ordinary,open_water,"Khasab port, Oman",39.73,False,False,2,,False
470891047,STEVIN ORION,ARE,hormuz_crisis_mar2026,2026-03-19 06:00:00+00:00,2026-03-19 12:00:00+00:00,6.0,7,1.0,25.96857,56.04286,4.902,ordinary,open_water,"Khasab port, Oman",33.27,False,False,2,,False
470891047,STEVIN ORION,ARE,hormuz_crisis_mar2026,2026-03-23 05:00:00+00:00,2026-03-23 11:00:00+00:00,6.0,7,1.0,26.03714,55.94857,3.137,ordinary,open_water,"Khasab port, Oman",35.27,False,False,2,,False
471208000,AL BAHAR 6,,hormuz_crisis_mar2026,2026-03-21 21:00:00+00:00,2026-03-22 03:00:00+00:00,6.0,7,1.0,25.97,56.05,0.0,ordinary,open_water,"Khasab port, Oman",32.71,False,False,2,,False
620800007,ATOMIS,COM,hormuz_crisis_mar2026,2026-03-19 03:00:00+00:00,2026-03-19 09:00:00+00:00,6.0,7,1.0,25.78,56.99,0.0,ordinary,open_water,"Khor Fakkan port, UAE",80.29,False,False,2,,False
620800253,ALISA 1,COM,hormuz_crisis_mar2026,2026-03-19 01:00:00+00:00,2026-03-19 07:00:00+00:00,6.0,7,1.0,25.71,56.96571,3.435,ordinary,open_water,"Khor Fakkan port, UAE",73.77,False,False,2,,False
620800164,DIAMOND SKIES,COM,hormuz_crisis_mar2026,2026-03-19 00:00:00+00:00,2026-03-23 23:00:00+00:00,119.0,103,0.858,26.24,56.27,0.0,extended,ordinary_anchorage,"Khasab port, Oman",4.56,True,False,1,,False
341630000,HUDA,KNA,hormuz_crisis_mar2026,2026-03-21 17:00:00+00:00,2026-03-23 10:00:00+00:00,41.0,37,0.881,26.98,56.38351,0.643,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",11.33,False,False,1,,False
620999294,FARAHI 1,COM,hormuz_crisis_mar2026,2026-03-19 13:00:00+00:00,2026-03-21 04:00:00+00:00,39.0,30,0.75,26.98967,56.32934,2.197,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",6.69,False,False,1,,False
620800101,BREEZ,COM,hormuz_crisis_mar2026,2026-03-19 21:00:00+00:00,2026-03-21 10:00:00+00:00,37.0,25,0.658,26.99,56.36,0.0,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",9.42,False,False,1,,False
422042200,ARTMAN,IRN,hormuz_crisis_mar2026,2026-03-19 21:00:00+00:00,2026-03-21 03:00:00+00:00,30.0,23,0.742,26.99435,56.33957,1.064,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",7.82,False,False,1,,False
422035300,ARDAVAN,IRN,hormuz_crisis_mar2026,2026-03-22 09:00:00+00:00,2026-03-23 12:00:00+00:00,27.0,27,0.964,26.98815,56.4,0.906,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",13.13,False,False,1,,False
422042200,ARTMAN,IRN,hormuz_crisis_mar2026,2026-03-22 10:00:00+00:00,2026-03-23 10:00:00+00:00,24.0,23,0.92,26.99348,56.34,0.725,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",7.81,False,False,1,,False
422231100,DELICE,IRN,hormuz_crisis_mar2026,2026-03-19 00:00:00+00:00,2026-03-19 18:00:00+00:00,18.0,18,0.947,26.98,56.34555,0.55,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",7.69,False,False,1,,False
620999294,FARAHI 1,COM,hormuz_crisis_mar2026,2026-03-22 11:00:00+00:00,2026-03-23 04:00:00+00:00,17.0,17,0.944,26.99,56.33,0.0,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",6.76,False,False,1,,False
341395002,NADA-B,KNA,hormuz_crisis_mar2026,2026-03-21 19:00:00+00:00,2026-03-22 06:00:00+00:00,11.0,8,0.667,26.97875,56.3775,3.053,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",10.71,False,False,1,,False
341395002,NADA-B,KNA,hormuz_crisis_mar2026,2026-03-20 19:00:00+00:00,2026-03-21 04:00:00+00:00,9.0,5,0.5,26.966,56.38,4.907,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",10.75,False,False,1,,False
314109000,NORTH STAR,BRB,hormuz_crisis_mar2026,2026-03-20 01:00:00+00:00,2026-03-20 09:00:00+00:00,8.0,9,1.0,26.94556,56.34111,3.048,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",7.0,False,False,1,,False
352002023,PANICKER,PAN,hormuz_crisis_mar2026,2026-03-19 01:00:00+00:00,2026-03-19 07:00:00+00:00,6.0,6,0.857,26.21,56.24167,0.831,ordinary,ordinary_anchorage,"Khasab port, Oman",1.07,False,False,1,,False
620800101,BREEZ,COM,hormuz_crisis_mar2026,2026-03-23 14:00:00+00:00,2026-03-23 20:00:00+00:00,6.0,6,0.857,26.99,56.36,0.0,ordinary,ordinary_anchorage,"Qeshm Island port, Iran",9.42,False,False,1,,False
