mmsi,ship_name,flag,window,episode_start,episode_end,duration_h,n_bins,continuity,centroid_lat,centroid_lon,radius_km,dwell_tier,location_class,nearest_facility,nearest_facility_km,resident_fixture,domestic_flag,dwell_score,trigger_category,escalate
356818000,GULF SUNRISE,PAN,jamnagar_vadinar_feb2026,2026-02-05 22:00:00+00:00,2026-02-07 00:00:00+00:00,26.0,27,1.0,22.61037,69.83481,1.179,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),20.13,False,False,4,,False
538005967,ZY GALAXY,MHL,jamnagar_vadinar_feb2026,2026-01-29 02:00:00+00:00,2026-01-30 04:00:00+00:00,26.0,27,1.0,22.53,69.75,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),10.51,False,False,4,,False
538011983,JAG PRIYA,MHL,jamnagar_vadinar_feb2026,2026-01-30 02:00:00+00:00,2026-01-31 04:00:00+00:00,26.0,27,1.0,22.59222,69.86482,4.23,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.55,False,False,4,,False
563068400,HAFNIA DESPINA,SGP,jamnagar_vadinar_feb2026,2026-01-22 02:00:00+00:00,2026-01-23 04:00:00+00:00,26.0,27,1.0,22.58,69.83407,1.445,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),19.19,False,False,4,,False
566737000,MARITIME EQUATOR,SGP,jamnagar_vadinar_feb2026,2026-02-08 05:00:00+00:00,2026-02-09 07:00:00+00:00,26.0,27,1.0,22.49,69.84,0.0,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.02,False,False,4,,False
255806255,ESL OMAN,PRT,jamnagar_vadinar_feb2026,2026-01-20 09:00:00+00:00,2026-01-21 10:00:00+00:00,25.0,26,1.0,22.67308,69.72885,4.722,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.9,False,False,4,,False
352001448,MEISSA,PAN,jamnagar_vadinar_feb2026,2026-02-11 04:00:00+00:00,2026-02-12 05:00:00+00:00,25.0,26,1.0,22.59,69.86462,0.553,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.48,False,False,4,,False
414850000,ZHONG GU GUI YANG,CHN,jamnagar_vadinar_feb2026,2026-01-27 09:00:00+00:00,2026-01-28 10:00:00+00:00,25.0,26,1.0,22.68,69.73231,0.789,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.74,False,False,4,,False
441854000,KOREA CHEMI,KOR,jamnagar_vadinar_feb2026,2026-01-22 10:00:00+00:00,2026-01-23 11:00:00+00:00,25.0,26,1.0,22.66538,69.75846,4.803,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.99,False,False,4,,False
538003851,UACC MARAH,MHL,jamnagar_vadinar_feb2026,2026-02-15 06:00:00+00:00,2026-02-16 07:00:00+00:00,25.0,26,1.0,22.49115,69.83884,4.367,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,13.98,False,False,4,,False
538008582,ECO JOSHUA PARK,MHL,jamnagar_vadinar_feb2026,2026-02-15 03:00:00+00:00,2026-02-16 04:00:00+00:00,25.0,26,1.0,22.59,69.86539,0.553,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.56,False,False,4,,False
550071125,FINA A,,jamnagar_vadinar_feb2026,2026-01-24 07:00:00+00:00,2026-01-25 08:00:00+00:00,25.0,26,1.0,22.55962,69.66039,1.455,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),1.51,False,False,4,,False
564430000,PHOENIX VIGOR,SGP,jamnagar_vadinar_feb2026,2026-02-09 07:00:00+00:00,2026-02-10 08:00:00+00:00,25.0,26,1.0,22.61038,69.83423,1.81,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),20.07,False,False,4,,False
566304000,MARITIME NORDIC,SGP,jamnagar_vadinar_feb2026,2026-01-22 23:00:00+00:00,2026-01-24 00:00:00+00:00,25.0,26,1.0,22.49038,69.84,1.069,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.04,False,False,4,,False
566312000,MARITIME KELLY ANNE,SGP,jamnagar_vadinar_feb2026,2026-02-14 01:00:00+00:00,2026-02-15 02:00:00+00:00,25.0,26,1.0,22.49077,69.83961,2.355,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.03,False,False,4,,False
566387000,HAN YI,SGP,jamnagar_vadinar_feb2026,2026-02-06 17:00:00+00:00,2026-02-07 18:00:00+00:00,25.0,26,1.0,22.65769,69.73654,3.36,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),14.91,False,False,4,,False
636019637,LILAC RAY,LBR,jamnagar_vadinar_feb2026,2026-01-21 04:00:00+00:00,2026-01-22 05:00:00+00:00,25.0,26,1.0,22.49154,69.84846,4.309,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.87,False,False,4,,False
219027923,TORM INDIA,DNK,jamnagar_vadinar_feb2026,2026-02-04 10:00:00+00:00,2026-02-05 10:00:00+00:00,24.0,25,1.0,22.4904,69.84,1.067,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.04,False,False,4,,False
229717000,CAPTAIN JOHN,MLT,jamnagar_vadinar_feb2026,2026-02-05 03:00:00+00:00,2026-02-06 03:00:00+00:00,24.0,25,1.0,22.58,69.8348,0.534,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),19.27,False,False,4,,False
319297200,MINTAKA,CYM,jamnagar_vadinar_feb2026,2026-01-26 08:00:00+00:00,2026-01-27 08:00:00+00:00,24.0,25,1.0,22.4912,69.8392,2.874,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.01,False,False,4,,False
352004436,CELESTIAL,PAN,jamnagar_vadinar_feb2026,2026-02-05 06:00:00+00:00,2026-02-06 06:00:00+00:00,24.0,25,1.0,22.56,69.62,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),3.28,False,False,4,,False
352004827,SAND,PAN,jamnagar_vadinar_feb2026,2026-01-20 11:00:00+00:00,2026-01-21 11:00:00+00:00,24.0,25,1.0,22.5908,69.81,2.135,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),17.04,False,False,4,,False
563183800,LOBIVIA,SGP,jamnagar_vadinar_feb2026,2026-02-08 01:00:00+00:00,2026-02-09 01:00:00+00:00,24.0,25,1.0,22.6508,69.7256,2.211,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),13.63,False,False,4,,False
636021032,KITSOS,LBR,jamnagar_vadinar_feb2026,2026-02-11 04:00:00+00:00,2026-02-12 04:00:00+00:00,24.0,25,1.0,22.57,69.7848,1.52,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),14.02,False,False,4,,False
636022898,MARETA,LBR,jamnagar_vadinar_feb2026,2026-01-20 09:00:00+00:00,2026-01-21 09:00:00+00:00,24.0,25,1.0,22.5008,69.8388,3.648,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.53,False,False,4,,False
636025209,TIANLONG,LBR,jamnagar_vadinar_feb2026,2026-02-03 08:00:00+00:00,2026-02-04 08:00:00+00:00,24.0,25,1.0,22.6768,69.6256,4.351,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),14.32,False,False,4,,False
219027923,TORM INDIA,DNK,jamnagar_vadinar_feb2026,2026-02-03 06:00:00+00:00,2026-02-04 05:00:00+00:00,23.0,24,1.0,22.59167,69.86417,4.562,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.47,False,False,4,,False
441661000,CNC RICH,KOR,jamnagar_vadinar_feb2026,2026-02-08 07:00:00+00:00,2026-02-09 06:00:00+00:00,23.0,24,1.0,22.5,69.84,0.0,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.58,False,False,4,,False
538004722,MAGIC VICTORIA,MHL,jamnagar_vadinar_feb2026,2026-01-20 04:00:00+00:00,2026-01-21 03:00:00+00:00,23.0,24,1.0,22.58208,69.83667,4.849,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),19.5,False,False,4,,False
566762000,MARITIME POLARIS,SGP,jamnagar_vadinar_feb2026,2026-01-21 17:00:00+00:00,2026-01-22 16:00:00+00:00,23.0,24,1.0,22.49125,69.83875,4.352,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,13.97,False,False,4,,False
1651,,,jamnagar_vadinar_feb2026,2026-02-08 19:00:00+00:00,2026-02-09 17:00:00+00:00,22.0,9,0.391,22.56,69.76444,0.57,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.8,False,False,4,,False
354600000,BRIGHT PIONEER,PAN,jamnagar_vadinar_feb2026,2026-01-25 10:00:00+00:00,2026-01-26 08:00:00+00:00,22.0,23,1.0,22.55522,69.60261,1.811,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),4.9,False,False,4,,False
356818000,GULF SUNRISE,PAN,jamnagar_vadinar_feb2026,2026-02-02 10:00:00+00:00,2026-02-03 08:00:00+00:00,22.0,23,1.0,22.59217,69.80522,3.719,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.61,False,False,4,,False
538005320,ST. MARY,MHL,jamnagar_vadinar_feb2026,2026-01-22 04:00:00+00:00,2026-01-23 02:00:00+00:00,22.0,23,1.0,22.58957,69.86435,2.501,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.44,False,False,4,,False
538011064,MARLA ROYALTY,MHL,jamnagar_vadinar_feb2026,2026-02-11 14:00:00+00:00,2026-02-12 12:00:00+00:00,22.0,23,1.0,22.6713,69.72478,2.147,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.52,False,False,4,,False
667001584,GARUDA,SLE,jamnagar_vadinar_feb2026,2026-01-22 05:00:00+00:00,2026-01-23 03:00:00+00:00,22.0,23,1.0,22.50913,69.60783,3.931,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),6.28,False,False,4,,False
241502000,MINERVA KALYPSO,GRC,jamnagar_vadinar_feb2026,2026-02-15 09:00:00+00:00,2026-02-16 06:00:00+00:00,21.0,22,1.0,22.61,69.82591,4.713,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),19.25,False,False,4,,False
477759700,HEDWIG SCHULTE,HKG,jamnagar_vadinar_feb2026,2026-02-08 08:00:00+00:00,2026-02-09 05:00:00+00:00,21.0,22,1.0,22.67,69.72364,0.653,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.34,False,False,4,,False
538010329,ROYAL JASMINE,MHL,jamnagar_vadinar_feb2026,2026-02-16 02:00:00+00:00,2026-02-16 23:00:00+00:00,21.0,22,1.0,22.49045,69.84,1.061,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.04,False,False,4,,False
538011659,DHT CHINA,MHL,jamnagar_vadinar_feb2026,2026-02-03 05:00:00+00:00,2026-02-04 02:00:00+00:00,21.0,22,1.0,22.57318,69.78909,3.674,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),14.51,False,False,4,,False
563256700,NAVIG8 MARTINEZ,SGP,jamnagar_vadinar_feb2026,2026-02-02 10:00:00+00:00,2026-02-03 07:00:00+00:00,21.0,22,1.0,22.59045,69.86273,1.308,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.3,False,False,4,,False
566312000,MARITIME KELLY ANNE,SGP,jamnagar_vadinar_feb2026,2026-02-06 10:00:00+00:00,2026-02-07 07:00:00+00:00,21.0,22,1.0,22.49182,69.83863,2.784,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,13.99,False,False,4,,False
373334000,NORD COPENHAGEN,PAN,jamnagar_vadinar_feb2026,2026-02-08 23:00:00+00:00,2026-02-09 19:00:00+00:00,20.0,21,1.0,22.65952,69.71905,2.922,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),14.09,False,False,4,,False
440247000,JEIL CRYSTAL,KOR,jamnagar_vadinar_feb2026,2026-01-22 03:00:00+00:00,2026-01-22 23:00:00+00:00,20.0,21,1.0,22.67048,69.73809,2.856,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.16,False,False,4,,False
271051022,NARA,TUR,jamnagar_vadinar_feb2026,2026-02-15 15:00:00+00:00,2026-02-16 10:00:00+00:00,19.0,20,1.0,22.679,69.7295,2.113,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.5,False,False,4,,False
352003690,HAKKAISAN,PAN,jamnagar_vadinar_feb2026,2026-02-13 08:00:00+00:00,2026-02-14 03:00:00+00:00,19.0,20,1.0,22.592,69.807,3.419,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.78,False,False,4,,False
352005925,SOUTHERN RESONANCE,PAN,jamnagar_vadinar_feb2026,2026-02-16 04:00:00+00:00,2026-02-16 23:00:00+00:00,19.0,20,1.0,22.581,69.837,3.993,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),19.51,False,False,4,,False
563080600,PHOENIX JAMNAGAR,SGP,jamnagar_vadinar_feb2026,2026-02-14 22:00:00+00:00,2026-02-15 17:00:00+00:00,19.0,20,1.0,22.591,69.8085,2.42,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.9,False,False,4,,False
563253100,ALEXANDER SCHULTE,SGP,jamnagar_vadinar_feb2026,2026-01-24 12:00:00+00:00,2026-01-25 07:00:00+00:00,19.0,20,1.0,22.3905,69.61,1.056,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,12.13,False,False,4,,False
564977000,PM CROWN,SGP,jamnagar_vadinar_feb2026,2026-01-23 11:00:00+00:00,2026-01-24 06:00:00+00:00,19.0,20,1.0,22.58,69.832,4.312,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),18.98,False,False,4,,False
636021297,KALAMOS,LBR,jamnagar_vadinar_feb2026,2026-02-06 10:00:00+00:00,2026-02-07 05:00:00+00:00,19.0,20,1.0,22.57,69.785,0.514,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),14.04,False,False,4,,False
319297100,SAIPH,CYM,jamnagar_vadinar_feb2026,2026-02-12 09:00:00+00:00,2026-02-13 03:00:00+00:00,18.0,19,1.0,22.59,69.86526,0.54,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.55,False,False,4,,False
356376000,TRIUMPH OCEAN,PAN,jamnagar_vadinar_feb2026,2026-01-20 00:00:00+00:00,2026-01-20 18:00:00+00:00,18.0,19,1.0,22.66,69.75,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.97,False,False,4,,False
636021408,MSC FIE X,LBR,jamnagar_vadinar_feb2026,2026-01-21 19:00:00+00:00,2026-01-22 13:00:00+00:00,18.0,19,1.0,22.67421,69.72632,0.914,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.88,False,False,4,,False
319297200,MINTAKA,CYM,jamnagar_vadinar_feb2026,2026-01-27 11:00:00+00:00,2026-01-28 04:00:00+00:00,17.0,18,1.0,22.59,69.86445,1.483,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.46,False,False,4,,False
353188000,KURUSHIMA,PAN,jamnagar_vadinar_feb2026,2026-02-05 00:00:00+00:00,2026-02-05 17:00:00+00:00,17.0,18,1.0,22.65056,69.73167,3.698,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),13.98,False,False,4,,False
371604000,ROSE M,PAN,jamnagar_vadinar_feb2026,2026-02-03 10:00:00+00:00,2026-02-04 03:00:00+00:00,17.0,17,0.944,22.50588,69.60588,3.925,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),6.68,False,False,4,,False
538003851,UACC MARAH,MHL,jamnagar_vadinar_feb2026,2026-02-13 12:00:00+00:00,2026-02-14 05:00:00+00:00,17.0,18,1.0,22.5,69.84,0.0,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.58,False,False,4,,False
564430000,PHOENIX VIGOR,SGP,jamnagar_vadinar_feb2026,2026-02-11 08:00:00+00:00,2026-02-12 01:00:00+00:00,17.0,18,1.0,22.59,69.81,1.027,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),17.02,False,False,4,,False
566312000,MARITIME KELLY ANNE,SGP,jamnagar_vadinar_feb2026,2026-01-29 00:00:00+00:00,2026-01-29 17:00:00+00:00,17.0,18,1.0,22.49,69.84,0.0,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.02,False,False,4,,False
566737000,MARITIME EQUATOR,SGP,jamnagar_vadinar_feb2026,2026-02-07 11:00:00+00:00,2026-02-08 04:00:00+00:00,17.0,18,1.0,22.49167,69.83777,4.998,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,13.91,False,False,4,,False
636022828,UNIVERSAL FRONTIER,LBR,jamnagar_vadinar_feb2026,2026-01-28 10:00:00+00:00,2026-01-29 03:00:00+00:00,17.0,18,1.0,22.56056,69.76278,2.564,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.64,False,False,4,,False
271042805,YASA H.MEHMET,TUR,jamnagar_vadinar_feb2026,2026-02-16 07:00:00+00:00,2026-02-16 23:00:00+00:00,16.0,17,1.0,22.39,69.61,0.0,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,12.15,False,False,4,,False
440274000,UNIVERSAL WINNER,KOR,jamnagar_vadinar_feb2026,2026-02-08 12:00:00+00:00,2026-02-09 04:00:00+00:00,16.0,17,1.0,22.52765,69.70529,1.009,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),6.2,False,False,4,,False
563842000,X-PRESS KARAKORAM,SGP,jamnagar_vadinar_feb2026,2026-02-11 06:00:00+00:00,2026-02-11 22:00:00+00:00,16.0,17,1.0,22.66,69.71,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),13.69,False,False,4,,False
241485000,PRUDENT WARRIOR,GRC,jamnagar_vadinar_feb2026,2026-02-16 08:00:00+00:00,2026-02-16 23:00:00+00:00,15.0,16,1.0,22.595,69.80687,4.26,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.87,False,False,4,,False
354021000,LOA PEACE,PAN,jamnagar_vadinar_feb2026,2026-02-13 15:00:00+00:00,2026-02-14 06:00:00+00:00,15.0,16,1.0,22.65812,69.73937,2.016,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.12,False,False,4,,False
538009601,CELSIUS NAIROBI,MHL,jamnagar_vadinar_feb2026,2026-01-26 18:00:00+00:00,2026-01-27 09:00:00+00:00,15.0,16,1.0,22.67,69.72,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.16,False,False,4,,False
563189200,PROPEL GRACE,SGP,jamnagar_vadinar_feb2026,2026-01-21 10:00:00+00:00,2026-01-22 01:00:00+00:00,15.0,16,1.0,22.64,69.71,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.75,False,False,4,,False
613419901,WALRUS,CMR,jamnagar_vadinar_feb2026,2026-02-09 11:00:00+00:00,2026-02-10 02:00:00+00:00,15.0,16,1.0,22.56813,69.645,3.169,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),2.08,False,False,4,,False
352003744,NILE,PAN,jamnagar_vadinar_feb2026,2026-01-23 08:00:00+00:00,2026-01-23 22:00:00+00:00,14.0,15,1.0,22.526,69.61,4.999,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),4.9,False,False,4,,False
538004279,D&K YUSUF I.ALGHANIM,MHL,jamnagar_vadinar_feb2026,2026-01-20 00:00:00+00:00,2026-01-20 14:00:00+00:00,14.0,15,1.0,22.5,69.84,0.0,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,14.58,False,False,4,,False
563080600,PHOENIX JAMNAGAR,SGP,jamnagar_vadinar_feb2026,2026-02-14 07:00:00+00:00,2026-02-14 21:00:00+00:00,14.0,15,1.0,22.59533,69.80467,4.997,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),16.66,False,False,4,,False
667001270,ASTRAL,SLE,jamnagar_vadinar_feb2026,2026-02-13 12:00:00+00:00,2026-02-14 02:00:00+00:00,14.0,15,1.0,22.55133,69.66067,2.373,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),1.11,False,False,4,,False
1651,,,jamnagar_vadinar_feb2026,2026-02-07 19:00:00+00:00,2026-02-08 08:00:00+00:00,13.0,5,0.357,22.56,69.762,0.821,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.55,False,False,4,,False
370229000,VALENTINE,PAN,jamnagar_vadinar_feb2026,2026-01-31 19:00:00+00:00,2026-02-01 08:00:00+00:00,13.0,14,1.0,22.52786,69.75143,3.638,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),10.7,False,False,4,,False
371604000,ROSE M,PAN,jamnagar_vadinar_feb2026,2026-02-06 00:00:00+00:00,2026-02-06 13:00:00+00:00,13.0,14,1.0,22.57,69.63,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),3.03,False,False,4,,False
538005631,MANASAROVAR,MHL,jamnagar_vadinar_feb2026,2026-02-04 14:00:00+00:00,2026-02-05 03:00:00+00:00,13.0,14,1.0,22.66643,69.73928,4.989,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.86,False,False,4,,False
538011015,TS KEELUNG,MHL,jamnagar_vadinar_feb2026,2026-02-16 10:00:00+00:00,2026-02-16 23:00:00+00:00,13.0,14,1.0,22.64,69.71429,1.466,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.99,False,False,4,,False
538011357,FENJA BULKER,MHL,jamnagar_vadinar_feb2026,2026-02-04 13:00:00+00:00,2026-02-05 02:00:00+00:00,13.0,14,1.0,22.66,69.71,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),13.69,False,False,4,,False
636020498,MSC YOKOHAMA,LBR,jamnagar_vadinar_feb2026,2026-01-24 21:00:00+00:00,2026-01-25 10:00:00+00:00,13.0,14,1.0,22.63786,69.62,4.112,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),10.24,False,False,4,,False
667001611,BAI LU,SLE,jamnagar_vadinar_feb2026,2026-01-22 20:00:00+00:00,2026-01-23 09:00:00+00:00,13.0,14,1.0,22.55643,69.67,2.939,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),2.17,False,False,4,,False
352003552,XIANG YU,PAN,jamnagar_vadinar_feb2026,2026-02-13 04:00:00+00:00,2026-02-13 16:00:00+00:00,12.0,13,1.0,22.66,69.71539,4.931,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),13.95,False,False,4,,False
352004353,SUNNY 72,PAN,jamnagar_vadinar_feb2026,2026-02-11 19:00:00+00:00,2026-02-12 07:00:00+00:00,12.0,13,1.0,22.65462,69.72846,2.953,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),14.15,False,False,4,,False
412706000,YUAN LAN WAN,CHN,jamnagar_vadinar_feb2026,2026-02-16 11:00:00+00:00,2026-02-16 23:00:00+00:00,12.0,13,1.0,22.59,69.86539,0.553,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),22.56,False,False,4,,False
413572220,HUA CHUANG 66,CHN,jamnagar_vadinar_feb2026,2026-02-16 01:00:00+00:00,2026-02-16 13:00:00+00:00,12.0,13,1.0,22.65231,69.70077,3.222,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),12.51,False,False,4,,False
477652200,COSGOLD LAKE,HKG,jamnagar_vadinar_feb2026,2026-01-24 01:00:00+00:00,2026-01-24 13:00:00+00:00,12.0,13,1.0,22.60846,69.82769,4.985,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),19.37,False,False,4,,False
636025209,TIANLONG,LBR,jamnagar_vadinar_feb2026,2026-02-02 19:00:00+00:00,2026-02-03 07:00:00+00:00,12.0,13,1.0,22.64077,69.62385,4.876,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),10.44,False,False,4,,False
667002240,BULLAR,SLE,jamnagar_vadinar_feb2026,2026-02-16 02:00:00+00:00,2026-02-16 14:00:00+00:00,12.0,13,1.0,22.50615,69.66,4.983,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),4.98,False,False,4,,False
271040635,VIVIEN A,TUR,jamnagar_vadinar_feb2026,2026-02-09 06:00:00+00:00,2026-02-09 17:00:00+00:00,11.0,12,1.0,22.67167,69.72667,4.468,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),15.65,False,False,4,,False
352005520,KAI 1,PAN,jamnagar_vadinar_feb2026,2026-02-11 06:00:00+00:00,2026-02-11 17:00:00+00:00,11.0,12,1.0,22.66333,69.65,4.927,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),12.6,False,False,4,,False
356818000,GULF SUNRISE,PAN,jamnagar_vadinar_feb2026,2026-02-05 10:00:00+00:00,2026-02-05 21:00:00+00:00,11.0,12,1.0,22.61,69.82667,4.918,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),19.33,False,False,4,,False
636020910,KONRAD,LBR,jamnagar_vadinar_feb2026,2026-02-06 00:00:00+00:00,2026-02-06 11:00:00+00:00,11.0,12,1.0,22.64,69.71,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.75,False,False,4,,False
636023194,DELTA  MARINER,LBR,jamnagar_vadinar_feb2026,2026-01-20 00:00:00+00:00,2026-01-20 11:00:00+00:00,11.0,12,1.0,22.56,69.7625,1.284,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.61,False,False,4,,False
271042805,YASA H.MEHMET,TUR,jamnagar_vadinar_feb2026,2026-02-15 20:00:00+00:00,2026-02-16 06:00:00+00:00,10.0,11,1.0,22.52727,69.54546,3.245,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.03,False,False,4,,False
352003254,AN HAI,PAN,jamnagar_vadinar_feb2026,2026-02-05 09:00:00+00:00,2026-02-05 19:00:00+00:00,10.0,11,1.0,22.64,69.71,0.0,ordinary,flagged_facility,Vadinar terminal / Nayara refinery (EU+UK sanctioned),11.75,False,False,4,,False
352004577,GAS FATE,PAN,jamnagar_vadinar_feb2026,2026-01-27 17:00:00+00:00,2026-01-28 03:00:00+00:00,10.0,11,1.0,22.51909,69.75091,1.376,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,10.4,False,False,4,,False
417222419,M V VAKRATUNDA,LKA,jamnagar_vadinar_feb2026,2026-02-04 00:00:00+00:00,2026-02-04 10:00:00+00:00,10.0,11,1.0,22.43182,69.81818,2.753,ordinary,flagged_facility,Jamnagar (Sikka) marine terminal,10.09,False,False,4,,False
